"downloaded","item_id","item_definition","category","17","18","20","21","22","23","24","25","26","27","28","29","30"
2023-03-22,70,"شکلات","food_drink",0,0.2,0.67,0,0,1,0.6,1,1,1,0.89,1,1
2023-03-22,71,"شیر (خوراکی)","food_drink",1,0.6,0.33,0,1,1,0.9,1,1,1,0.89,1,1
2023-03-22,72,"شیرینی","food_drink",0,0,0.33,0,0,1,0.6,1,0.67,0.6,0.78,1,1
2023-03-22,73,"غذا","food_drink",1,0.6,1,1,1,1,0.7,1,1,0.6,1,1,1
2023-03-22,74,"فلفل","food_drink",0,0.2,0,0,0,0.33,0.2,0.33,0.83,0.2,0.33,1,1
2023-03-22,75,"فندق","food_drink",0,0,0,0,0,0.67,0.1,0.33,0.33,0.2,0.22,0,1
2023-03-22,76,"قارچ","food_drink",0,0,0,0,0,1,0.1,0.33,0.5,0.2,0.44,0,1
2023-03-22,77,"قند","food_drink",0,0.4,1,0,1,1,0.4,0.67,1,1,0.89,1,1
2023-03-22,78,"کاکائو","food_drink",0,0.2,0.33,0,0,0.67,0.3,0.67,0.67,0.6,0.67,1,1
2023-03-22,79,"کالباس","food_drink",0,0,0.33,0,0,0.33,0.1,0.33,0.33,0.4,0.22,0,0.5
2023-03-22,80,"کره","food_drink",0,0,0.67,0,1,1,0.7,1,0.83,0.6,0.89,1,1
2023-03-22,81,"کباب","food_drink",0,0.2,0.67,0,0,1,0.6,0.67,0.67,0.4,0.56,1,0.5
2023-03-22,82,"کشمش","food_drink",0,0.2,0.67,0,0,0.67,0.5,0.33,0.83,0.6,0.22,0,1
2023-03-22,83,"کیک","food_drink",0,0.4,0.67,0,1,1,0.7,1,0.83,1,0.78,1,1
2023-03-22,84,"کیوی","food_drink",0,0.4,0.33,0,1,1,0.3,1,0.83,0.8,0.67,0,1
2023-03-22,85,"گردو","food_drink",0,0.4,0.33,0,0,1,0.5,1,0.83,0.6,0.56,0,1
2023-03-22,86,"گوشت","food_drink",0,0.2,1,0,0,1,0.5,1,0.83,0.6,0.67,1,1
